Astro	231017	mms2_edi_brst_l2_amb-alt-cc	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/amb-alt-cc	YYYY_MM	4	2071	2071	0	0	0	0	0	0	0	0	2016-07-30T01:05:24	2016-10-09T22:21:04
Astro	231017	mms2_edi_brst_l2_amb-alt-oc	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/amb-alt-oc	YYYY_MM	2	1251	1251	0	0	0	0	0	0	0	0	2016-09-12T17:13:04	2016-10-13T21:38:04
Astro	231017	mms2_edi_brst_l2_amb-alt-oob	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/amb-alt-oob	YYYY_MM	27	3497	3497	0	0	0	0	0	0	0	0	2017-05-05T19:59:43	2020-11-22T13:39:53
Astro	231017	mms2_edi_brst_l2_amb-perp-ob	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/amb-perp-ob	YYYY_MM	24	5687	5687	0	0	0	0	0	0	0	0	2019-03-08T11:45:53	2021-05-04T11:42:23
Astro	231017	mms2_edi_brst_l2_amb-pm2	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/amb-pm2	YYYY_MM	75	34475	34475	0	0	0	0	0	0	0	0	2016-01-04T22:25:03	2023-09-15T07:12:03
Astro	231017	mms2_edi_brst_l2_efield	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/efield	YYYY_MM	81	66419	65384	0	0	0	0	0	2070	1035	1035	2015-09-14T09:42:54	2022-05-06T05:23:43
Astro	231017	mms2_edi_brst_l2_q0	YYYYMMDDHHMMSS_MMS	mms/mms2/edi/brst/l2/q0	YYYY_MM	52	2116	2116	0	0	0	0	0	0	0	0	2016-01-01T05:28:14	2022-02-20T05:14:53
Astro	231017	mms2_edp_brst_l2_dce	YYYYMMDDHHMMSS_MMS	mms/mms2/edp/brst/l2/dce	YYYY_MM	97	73888	73888	0	0	0	0	0	0	0	0	2015-08-02T00:03:44	2023-08-19T00:06:03
Astro	231017	mms2_edp_brst_l2_hmfe	YYYYMMDDHHMMSS_MMS	mms/mms2/edp/brst/l2/hmfe	YYYY_MM	97	74616	74616	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2023-09-15T23:51:03
Astro	231017	mms2_edp_brst_l2_scpot	YYYYMMDDHHMMSS_MMS	mms/mms2/edp/brst/l2/scpot	YYYY_MM	99	75445	75445	0	0	0	0	0	0	0	0	2015-07-22T17:31:44	2023-09-15T23:51:03
Astro	231017	mms2_edp_fast_l2_scpot	YYYYMMDDHHMMSS_MMS	mms/mms2/edp/fast/l2/scpot	YYYY_MM	100	2900	2900	0	0	0	0	0	0	0	0	2015-06-22T00:00:00	2023-09-15T00:00:00
Astro	231017	mms2_edp_slow_l2_scpot	YYYYMMDDHHMMSS_MMS	mms/mms2/edp/slow/l2/scpot	YYYY_MM	100	2833	2833	0	0	0	0	0	0	0	0	2015-06-22T00:00:00	2023-09-15T00:00:00
Astro	231017	mms2_epd-eis_brst_l2_electronenergy	YYYYMMDDHHMMSS_MMS	mms/mms2/epd-eis/brst/l2/electronenergy	YYYY_MM	14	267	267	0	0	0	0	0	0	0	0	2018-03-06T18:51:53	2020-11-17T20:55:33
Astro	231017	mms2_epd-eis_brst_l2_extof	YYYYMMDDHHMMSS_MMS	mms/mms2/epd-eis/brst/l2/extof	YYYY_MM	71	36883	36883	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2021-07-16T12:26:13
Astro	231017	mms2_epd-eis_brst_l2_phxtof	YYYYMMDDHHMMSS_MMS	mms/mms2/epd-eis/brst/l2/phxtof	YYYY_MM	71	36844	36844	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2021-07-16T12:26:13
Astro	231017	mms2_feeps_brst_l2_electron	YYYYMMDDHHMMSS_MMS	mms/mms2/feeps/brst/l2/electron	YYYY_MM	99	73618	73608	0	0	0	0	0	20	10	10	2015-07-19T18:50:44	2023-09-15T23:51:03
Astro	231017	mms2_feeps_brst_l2_ion	YYYYMMDDHHMMSS_MMS	mms/mms2/feeps/brst/l2/ion	YYYY_MM	99	73613	73607	0	0	0	0	0	12	6	6	2015-07-19T18:50:44	2023-09-15T23:51:03
Astro	231017	mms2_feeps_srvy_l2_electron	YYYYMMDDHHMMSS_MMS	mms/mms2/feeps/srvy/l2/electron	YYYY_MM	100	2872	2872	0	0	0	0	0	0	0	0	2015-06-12T00:00:00	2023-09-14T00:00:00
Astro	231017	mms2_feeps_srvy_l2_ion	YYYYMMDDHHMMSS_MMS	mms/mms2/feeps/srvy/l2/ion	YYYY_MM	100	2905	2905	0	0	0	0	0	0	0	0	2015-06-12T00:00:00	2023-09-14T00:00:00
Astro	231017	mms2_fgm_brst_l2	YYYYMMDDHHMMSS_MMS	mms/mms2/fgm/brst/l2	YYYY_MM	97	74751	74751	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2023-09-12T04:38:03
Astro	231017	mms2_fpi_brst_l2_des-dist	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-dist	YYYY_MM	93	62512	62512	0	0	0	0	0	0	0	0	2015-06-22T17:56:25	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_des-distaux	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-distaux	YYYY_MM	33	17366	17366	0	0	0	0	0	0	0	0	2015-09-19T07:40:24	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_des-moms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-moms	YYYY_MM	93	62512	62512	0	0	0	0	0	0	0	0	2015-06-22T17:56:25	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_des-momsaux	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-momsaux	YYYY_MM	33	17366	17366	0	0	0	0	0	0	0	0	2015-09-19T07:40:24	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_des-partmoms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-partmoms	YYYY_MM	63	49245	49245	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2021-06-19T22:05:43
Astro	231017	mms2_fpi_brst_l2_des-qdist	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-qdist	YYYY_MM	1	1	1	0	0	0	0	0	0	0	0	2017-07-03T05:27:03	2017-07-03T05:27:03
Astro	231017	mms2_fpi_brst_l2_des-qmoms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/des-qmoms	YYYY_MM	1	1	1	0	0	0	0	0	0	0	0	2017-07-03T05:27:03	2017-07-03T05:27:03
Astro	231017	mms2_fpi_brst_l2_dis-dist	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/dis-dist	YYYY_MM	93	62512	62512	0	0	0	0	0	0	0	0	2015-06-22T17:56:25	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_dis-moms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/dis-moms	YYYY_MM	93	62512	62512	0	0	0	0	0	0	0	0	2015-06-22T17:56:25	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_dis-momsaux	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/dis-momsaux	YYYY_MM	33	17365	17365	0	0	0	0	0	0	0	0	2015-09-19T07:40:24	2023-08-31T23:27:13
Astro	231017	mms2_fpi_brst_l2_dis-partmoms	YYYYMMDDHHMMSS_MMS	mms/mms2/fpi/brst/l2/dis-partmoms	YYYY_MM	63	49245	49245	0	0	0	0	0	0	0	0	2015-09-01T12:11:14	2021-06-19T22:05:43
